glacier ctd utc-9,glacier ctd WT deg C,datetime,glacier,wolv wt cor fDOM QSE (of +1 data),glacier raw fDOM QSU
9/6/21 16:45,1.21,9/6/21 16:45,0.54,0.44,-0.46
9/6/21 17:00,1.2,9/6/21 17:00,0.56,0.45,-0.44
9/6/21 17:15,1.14,9/6/21 17:15,0.57,0.46,-0.43
9/6/21 17:30,1.08,9/6/21 17:30,0.57,0.46,-0.43
9/6/21 17:45,0.99,9/6/21 17:45,0.55,0.44,-0.45
9/6/21 18:00,0.96,9/6/21 18:00,0.54,0.44,-0.46
9/6/21 18:15,0.89,9/6/21 18:15,0.55,0.44,-0.45
9/6/21 18:30,0.85,9/6/21 18:30,0.58,0.47,-0.42
9/6/21 18:45,0.84,9/6/21 18:45,0.57,0.46,-0.43
9/6/21 19:00,0.82,9/6/21 19:00,0.57,0.46,-0.43
9/6/21 19:15,0.78,9/6/21 19:15,0.58,0.47,-0.42
9/6/21 19:30,0.77,9/6/21 19:30,0.57,0.46,-0.43
9/6/21 19:45,0.71,9/6/21 19:45,0.58,0.47,-0.42
9/6/21 20:00,0.71,9/6/21 20:00,0.59,0.47,-0.41
9/6/21 20:15,0.7,9/6/21 20:15,0.61,0.49,-0.39
9/6/21 20:30,0.68,9/6/21 20:30,0.58,0.47,-0.42
9/6/21 20:45,0.66,9/6/21 20:45,0.57,0.46,-0.43
9/6/21 21:00,0.66,9/6/21 21:00,0.57,0.46,-0.43
9/6/21 21:15,0.67,9/6/21 21:15,0.57,0.46,-0.43
9/6/21 21:30,0.68,9/6/21 21:30,0.55,0.44,-0.45
9/6/21 21:45,0.69,9/6/21 21:45,0.57,0.46,-0.43
9/6/21 22:00,0.69,9/6/21 22:00,0.56,0.45,-0.44
9/6/21 22:15,0.68,9/6/21 22:15,0.58,0.47,-0.42
9/6/21 22:30,0.61,9/6/21 22:30,0.58,0.47,-0.42
9/6/21 22:45,0.57,9/6/21 22:45,0.56,0.45,-0.44
9/6/21 23:00,0.61,9/6/21 23:00,0.61,0.49,-0.39
9/6/21 23:15,0.55,9/6/21 23:15,0.61,0.49,-0.39
9/6/21 23:30,0.51,9/6/21 23:30,0.6,0.48,-0.4
9/6/21 23:45,0.48,9/6/21 23:45,0.6,0.48,-0.4
9/7/21 0:00,0.46,9/7/21 0:00,0.58,0.47,-0.42
9/7/21 0:15,0.45,9/7/21 0:15,0.57,0.46,-0.43
9/7/21 0:30,0.43,9/7/21 0:30,0.6,0.48,-0.4
9/7/21 0:45,0.4,9/7/21 0:45,0.58,0.47,-0.42
9/7/21 1:00,0.37,9/7/21 1:00,0.6,0.48,-0.4
9/7/21 1:15,0.35,9/7/21 1:15,0.61,0.49,-0.39
9/7/21 1:30,0.35,9/7/21 1:30,0.61,0.49,-0.39
9/7/21 1:45,0.32,9/7/21 1:45,0.6,0.48,-0.4
9/7/21 2:00,0.29,9/7/21 2:00,0.58,0.47,-0.42
9/7/21 2:15,0.35,9/7/21 2:15,0.6,0.48,-0.4
9/7/21 2:30,0.38,9/7/21 2:30,0.58,0.47,-0.42
9/7/21 2:45,0.38,9/7/21 2:45,0.6,0.48,-0.4
9/7/21 3:00,0.35,9/7/21 3:00,0.6,0.48,-0.4
9/7/21 3:15,0.35,9/7/21 3:15,0.6,0.48,-0.4
9/7/21 3:30,0.29,9/7/21 3:30,0.55,0.44,-0.45
9/7/21 3:45,0.28,9/7/21 3:45,0.6,0.48,-0.4
9/7/21 4:00,0.29,9/7/21 4:00,0.58,0.47,-0.42
9/7/21 4:15,0.28,9/7/21 4:15,0.6,0.48,-0.4
9/7/21 4:30,0.26,9/7/21 4:30,0.58,0.46,-0.42
9/7/21 4:45,0.23,9/7/21 4:45,0.6,0.48,-0.4
9/7/21 5:00,0.26,9/7/21 5:00,0.59,0.47,-0.41
9/7/21 5:15,0.24,9/7/21 5:15,0.61,0.49,-0.39
9/7/21 5:30,0.22,9/7/21 5:30,0.63,0.5,-0.37
9/7/21 5:45,0.25,9/7/21 5:45,0.61,0.49,-0.39
9/7/21 6:00,0.25,9/7/21 6:00,0.6,0.48,-0.4
9/7/21 6:15,0.27,9/7/21 6:15,0.59,0.47,-0.41
9/7/21 6:30,0.28,9/7/21 6:30,0.59,0.47,-0.41
9/7/21 6:45,0.28,9/7/21 6:45,0.62,0.5,-0.38
9/7/21 7:00,0.29,9/7/21 7:00,0.59,0.47,-0.41
9/7/21 7:15,0.29,9/7/21 7:15,0.61,0.49,-0.39
9/7/21 7:30,0.3,9/7/21 7:30,0.62,0.5,-0.38
9/7/21 7:45,0.31,9/7/21 7:45,0.59,0.47,-0.41
9/7/21 8:00,0.32,9/7/21 8:00,0.6,0.48,-0.4
9/7/21 8:15,0.32,9/7/21 8:15,0.61,0.49,-0.39
9/7/21 8:30,0.33,9/7/21 8:30,0.6,0.48,-0.4
9/7/21 8:45,0.25,9/7/21 8:45,0.59,0.47,-0.41
9/7/21 9:00,0.41,9/7/21 9:00,0.64,0.51,-0.36
9/7/21 9:15,0.52,9/7/21 9:15,0.6,0.48,-0.4
9/7/21 9:30,0.58,9/7/21 9:30,0.55,0.44,-0.45
9/7/21 9:45,0.65,9/7/21 9:45,0.54,0.43,-0.46
9/7/21 10:00,0.67,9/7/21 10:00,0.56,0.45,-0.44
9/7/21 10:15,0.74,9/7/21 10:15,0.53,0.43,-0.47
9/7/21 10:30,0.8,9/7/21 10:30,0.54,0.43,-0.46
9/7/21 10:45,0.8,9/7/21 10:45,0.51,0.41,-0.49
9/7/21 11:00,0.84,9/7/21 11:00,0.5,0.4,-0.5
9/7/21 11:15,0.9,9/7/21 11:15,0.57,0.46,-0.43
9/7/21 11:30,1,9/7/21 11:30,0.54,0.44,-0.46
9/7/21 11:45,1.08,9/7/21 11:45,0.6,0.48,-0.4
9/7/21 12:00,1.07,9/7/21 12:00,0.49,0.4,-0.51
9/7/21 12:15,1.05,9/7/21 12:15,0.58,0.47,-0.42
9/7/21 12:30,1.17,9/7/21 12:30,0.52,0.42,-0.48
9/7/21 12:45,1.18,9/7/21 12:45,0.51,0.41,-0.49
9/7/21 13:00,1.3,9/7/21 13:00,0.6,0.49,-0.4
9/7/21 13:15,1.29,9/7/21 13:15,0.55,0.44,-0.45
9/7/21 13:30,1.49,9/7/21 13:30,0.55,0.45,-0.45
9/7/21 13:45,1.53,9/7/21 13:45,0.59,0.48,-0.41
9/7/21 14:00,1.51,9/7/21 14:00,0.57,0.46,-0.43
9/7/21 14:15,1.49,9/7/21 14:15,0.61,0.49,-0.39
9/7/21 14:30,1.54,9/7/21 14:30,0.56,0.45,-0.44
9/7/21 14:45,1.69,9/7/21 14:45,0.56,0.45,-0.44
9/7/21 15:00,1.72,9/7/21 15:00,0.56,0.45,-0.44
9/7/21 15:15,1.47,9/7/21 15:15,0.56,0.45,-0.44
9/7/21 15:30,1.49,9/7/21 15:30,0.57,0.46,-0.43
9/7/21 15:45,1.47,9/7/21 15:45,0.56,0.45,-0.44
9/7/21 16:00,1.51,9/7/21 16:00,0.59,0.48,-0.41
9/7/21 16:15,1.43,9/7/21 16:15,0.58,0.47,-0.42
9/7/21 16:30,1.48,9/7/21 16:30,0.61,0.49,-0.39
9/7/21 16:45,1.49,9/7/21 16:45,0.58,0.47,-0.42
9/7/21 17:00,1.53,9/7/21 17:00,0.56,0.45,-0.44
9/7/21 17:15,1.5,9/7/21 17:15,0.56,0.45,-0.44
9/7/21 17:30,1.49,9/7/21 17:30,0.56,0.45,-0.44
9/7/21 17:45,1.43,9/7/21 17:45,0.59,0.48,-0.41
9/7/21 18:00,1.4,9/7/21 18:00,0.59,0.48,-0.41
9/7/21 18:15,1.3,9/7/21 18:15,0.56,0.45,-0.44
9/7/21 18:30,1.26,9/7/21 18:30,0.57,0.46,-0.43
9/7/21 18:45,1.28,9/7/21 18:45,0.56,0.45,-0.44
9/7/21 19:00,1.04,9/7/21 19:00,0.56,0.45,-0.44
9/7/21 19:15,0.91,9/7/21 19:15,0.53,0.43,-0.47
9/7/21 19:30,0.69,9/7/21 19:30,0.55,0.44,-0.45
9/7/21 19:45,0.64,9/7/21 19:45,0.56,0.45,-0.44
9/7/21 20:00,0.62,9/7/21 20:00,0.54,0.43,-0.46
9/7/21 20:15,0.58,9/7/21 20:15,0.56,0.45,-0.44
9/7/21 20:30,0.55,9/7/21 20:30,0.55,0.44,-0.45
9/7/21 20:45,0.49,9/7/21 20:45,0.55,0.44,-0.45
9/7/21 21:00,0.52,9/7/21 21:00,0.59,0.47,-0.41
9/7/21 21:15,0.47,9/7/21 21:15,0.61,0.49,-0.39
9/7/21 21:30,0.44,9/7/21 21:30,0.57,0.46,-0.43
9/7/21 21:45,0.45,9/7/21 21:45,0.56,0.45,-0.44
9/7/21 22:00,0.42,9/7/21 22:00,0.57,0.46,-0.43
9/7/21 22:15,0.36,9/7/21 22:15,0.55,0.44,-0.45
9/7/21 22:30,0.38,9/7/21 22:30,0.55,0.44,-0.45
9/7/21 22:45,0.39,9/7/21 22:45,0.55,0.44,-0.45
9/7/21 23:00,0.37,9/7/21 23:00,0.54,0.43,-0.46
9/7/21 23:15,0.35,9/7/21 23:15,0.57,0.46,-0.43
9/7/21 23:30,0.32,9/7/21 23:30,0.57,0.46,-0.43
9/7/21 23:45,0.3,9/7/21 23:45,0.55,0.44,-0.45
9/8/21 0:00,0.26,9/8/21 0:00,0.56,0.45,-0.44
9/8/21 0:15,0.26,9/8/21 0:15,0.55,0.44,-0.45
9/8/21 0:30,0.25,9/8/21 0:30,0.56,0.45,-0.44
9/8/21 0:45,0.24,9/8/21 0:45,0.55,0.44,-0.45
9/8/21 1:00,0.24,9/8/21 1:00,0.57,0.46,-0.43
9/8/21 1:15,0.25,9/8/21 1:15,0.53,0.42,-0.47
9/8/21 1:30,0.24,9/8/21 1:30,0.6,0.48,-0.4
9/8/21 1:45,0.21,9/8/21 1:45,0.55,0.44,-0.45
9/8/21 2:00,0.18,9/8/21 2:00,0.57,0.46,-0.43
9/8/21 2:15,0.15,9/8/21 2:15,0.56,0.45,-0.44
9/8/21 2:30,0.14,9/8/21 2:30,0.58,0.46,-0.42
9/8/21 2:45,0.13,9/8/21 2:45,0.56,0.45,-0.44
9/8/21 3:00,0.12,9/8/21 3:00,0.56,0.45,-0.44
9/8/21 3:15,0.12,9/8/21 3:15,0.55,0.44,-0.45
9/8/21 3:30,0.15,9/8/21 3:30,0.59,0.47,-0.41
9/8/21 3:45,0.15,9/8/21 3:45,0.58,0.46,-0.42
9/8/21 4:00,0.14,9/8/21 4:00,0.58,0.46,-0.42
9/8/21 4:15,0.13,9/8/21 4:15,0.54,0.43,-0.46
9/8/21 4:30,0.1,9/8/21 4:30,0.6,0.48,-0.4
9/8/21 4:45,0.06,9/8/21 4:45,0.57,0.46,-0.43
9/8/21 5:00,0.05,9/8/21 5:00,0.57,0.46,-0.43
9/8/21 5:15,0.07,9/8/21 5:15,0.56,0.45,-0.44
9/8/21 5:30,0.08,9/8/21 5:30,0.6,0.48,-0.4
9/8/21 5:45,0.09,9/8/21 5:45,0.57,0.46,-0.43
9/8/21 6:00,0.1,9/8/21 6:00,0.58,0.46,-0.42
9/8/21 6:15,0.1,9/8/21 6:15,0.57,0.46,-0.43
9/8/21 6:30,0.1,9/8/21 6:30,0.57,0.46,-0.43
9/8/21 6:45,0.09,9/8/21 6:45,0.58,0.46,-0.42
9/8/21 7:00,0.09,9/8/21 7:00,0.56,0.45,-0.44
9/8/21 7:15,0.07,9/8/21 7:15,0.59,0.47,-0.41
9/8/21 7:30,0.07,9/8/21 7:30,0.54,0.43,-0.46
9/8/21 7:45,0.09,9/8/21 7:45,0.54,0.43,-0.46
9/8/21 8:00,0.12,9/8/21 8:00,0.55,0.44,-0.45
9/8/21 8:15,0.16,9/8/21 8:15,0.55,0.44,-0.45
9/8/21 8:30,0.2,9/8/21 8:30,0.57,0.46,-0.43
9/8/21 8:45,0.24,9/8/21 8:45,0.57,0.46,-0.43
9/8/21 10:15,1.51,9/8/21 9:00,0.31,#N/A,-0.69
9/8/21 10:30,1.26,9/8/21 9:15,0.27,#N/A,-0.73
9/8/21 10:45,1.24,,,,
9/8/21 11:15,0.71,,,,
9/8/21 11:30,0.62,,,,
9/8/21 11:45,0.67,,,,
9/8/21 12:00,0.69,,,,
9/8/21 12:15,0.66,,,,
9/8/21 12:30,0.67,,,,
9/8/21 12:45,0.73,,,,
9/8/21 13:00,0.82,,,,
9/8/21 13:15,0.94,,,,
9/8/21 13:30,0.98,,,,
9/8/21 13:45,0.97,,,,
9/8/21 14:00,1.02,,,,
9/8/21 14:15,1.06,,,,
9/8/21 14:30,1.04,,,,
9/8/21 14:45,0.99,,,,
9/8/21 15:00,0.97,,,,
9/8/21 15:15,0.96,,,,
9/8/21 15:30,0.95,,,,
9/8/21 15:45,0.93,,,,
9/8/21 16:00,0.91,,,,
9/8/21 16:15,0.91,,,,
9/8/21 16:30,0.87,,,,
9/8/21 16:45,0.86,,,,
9/8/21 17:00,0.86,,,,
9/8/21 17:15,0.88,,,,
9/8/21 17:30,0.9,,,,
9/8/21 17:45,0.92,,,,
9/8/21 18:00,0.93,,,,
9/8/21 18:15,0.9,,,,
9/8/21 18:30,0.89,,,,
9/8/21 18:45,0.89,,,,
9/8/21 19:00,0.88,,,,
9/8/21 19:15,0.87,,,,
9/8/21 19:30,0.84,,,,
9/8/21 19:45,0.82,,,,
9/8/21 20:00,0.8,,,,
9/8/21 20:15,0.75,,,,
9/8/21 20:30,0.76,,,,
9/8/21 20:45,0.77,,,,
9/8/21 21:00,0.76,,,,
9/8/21 21:15,0.75,,,,
9/8/21 21:30,0.74,,,,
9/8/21 21:45,0.73,,,,
9/8/21 22:00,0.71,,,,
9/8/21 22:15,0.7,,,,
9/8/21 22:30,0.7,,,,
9/8/21 22:45,0.69,,,,
9/8/21 23:00,0.69,,,,
9/8/21 23:15,0.69,,,,
9/8/21 23:30,0.67,,,,
9/8/21 23:45,0.66,,,,
9/9/21 0:00,0.65,,,,
9/9/21 0:15,0.64,,,,
9/9/21 0:30,0.64,,,,
9/9/21 0:45,0.64,,,,
9/9/21 1:00,0.64,,,,
9/9/21 1:15,0.64,,,,
9/9/21 1:30,0.66,,,,
9/9/21 1:45,0.68,,,,
9/9/21 2:00,0.67,,,,
9/9/21 2:15,0.67,,,,
9/9/21 2:30,0.67,,,,
9/9/21 2:45,0.67,,,,
9/9/21 3:00,0.67,,,,
9/9/21 3:15,0.67,,,,
9/9/21 3:30,0.68,,,,
9/9/21 3:45,0.66,,,,
9/9/21 4:00,0.66,,,,
9/9/21 4:15,0.67,,,,
9/9/21 4:30,0.67,,,,
9/9/21 4:45,0.66,,,,
9/9/21 5:00,0.67,,,,
9/9/21 5:15,0.66,,,,
9/9/21 5:30,0.68,,,,
9/9/21 5:45,0.68,,,,
9/9/21 6:00,0.68,,,,
9/9/21 6:15,0.68,,,,
9/9/21 6:30,0.68,,,,
9/9/21 6:45,0.67,,,,
9/9/21 7:00,0.67,,,,
9/9/21 7:15,0.68,,,,
9/9/21 7:30,0.7,,,,
9/9/21 7:45,0.68,,,,
9/9/21 8:00,0.7,,,,
9/9/21 8:15,0.72,,,,
9/9/21 8:30,0.74,,,,
9/9/21 8:45,0.75,,,,
9/9/21 9:00,0.72,,,,
9/9/21 9:15,0.73,,,,
9/9/21 9:30,0.74,,,,
9/9/21 9:45,0.74,,,,
9/9/21 10:00,0.76,,,,
9/9/21 10:15,0.77,,,,
9/9/21 10:30,0.78,,,,
9/9/21 10:45,0.78,,,,
9/9/21 11:00,0.82,,,,
9/9/21 11:15,0.84,,,,
9/9/21 11:30,0.82,,,,
9/9/21 11:45,0.8,,,,
9/9/21 12:00,0.79,,,,
9/9/21 12:15,0.79,,,,
9/9/21 12:30,0.77,,,,
9/9/21 12:45,0.75,,,,
9/9/21 13:00,0.75,,,,
9/9/21 13:15,0.73,,,,
9/9/21 13:30,0.73,,,,
9/9/21 13:45,0.73,,,,
9/9/21 14:00,0.7,,,,
9/9/21 14:15,0.69,,,,
9/9/21 14:30,0.69,,,,
9/9/21 14:45,0.67,,,,
9/9/21 15:00,0.65,,,,
9/9/21 15:15,0.65,,,,
9/9/21 15:30,0.64,,,,
9/9/21 15:45,0.62,,,,
9/9/21 16:00,0.61,,,,
9/9/21 16:15,0.59,,,,
9/9/21 16:30,0.56,,,,
9/9/21 16:45,0.53,,,,
9/9/21 17:00,0.49,,,,
9/9/21 17:15,0.5,,,,
9/9/21 17:30,0.43,,,,
9/9/21 17:45,0.42,,,,
9/9/21 18:00,0.4,,,,
9/9/21 18:15,0.38,,,,
9/9/21 18:30,0.35,,,,
9/9/21 18:45,0.32,,,,
9/9/21 19:00,0.33,,,,
9/9/21 19:15,0.32,,,,
9/9/21 19:30,0.29,,,,
9/9/21 19:45,0.29,,,,
9/9/21 20:00,0.29,,,,
9/9/21 20:15,0.29,,,,
9/9/21 20:30,0.26,,,,
9/9/21 20:45,0.25,,,,
9/9/21 21:00,0.27,,,,
9/9/21 21:15,0.29,,,,
9/9/21 21:30,0.3,,,,
9/9/21 21:45,0.28,,,,
9/9/21 22:00,0.29,,,,
9/9/21 22:15,0.3,,,,
9/9/21 22:30,0.3,,,,
9/9/21 22:45,0.27,,,,
9/9/21 23:00,0.28,,,,
9/9/21 23:15,0.32,,,,
9/9/21 23:30,0.33,,,,
9/9/21 23:45,0.41,,,,
9/10/21 0:00,0.39,,,,
9/10/21 0:15,0.4,,,,
9/10/21 0:30,0.51,,,,
9/10/21 0:45,0.43,,,,
9/10/21 1:00,0.5,,,,
9/10/21 1:15,0.41,,,,
9/10/21 1:30,0.65,,,,
9/10/21 1:45,0.42,,,,
9/10/21 2:00,0.44,,,,
9/10/21 2:15,0.78,,,,
9/10/21 2:30,0.67,,,,
9/10/21 2:45,0.76,,,,
9/10/21 3:00,0.56,,,,
9/10/21 3:15,0.83,,,,
9/10/21 3:30,0.6,,,,
9/10/21 3:45,0.72,,,,
9/10/21 4:00,0.66,,,,
9/10/21 4:15,0.63,,,,
9/10/21 4:30,0.73,,,,
9/10/21 4:45,0.67,,,,
9/10/21 5:00,0.63,,,,
9/10/21 5:15,0.6,,,,
9/10/21 5:30,0.57,,,,
9/10/21 5:45,0.58,,,,
9/10/21 6:00,0.61,,,,
9/10/21 6:15,0.62,,,,
9/10/21 6:30,0.6,,,,
9/10/21 6:45,0.62,,,,
9/10/21 7:00,0.68,,,,
9/10/21 7:15,0.64,,,,
9/10/21 7:30,0.74,,,,
9/10/21 7:45,0.68,,,,
9/10/21 8:00,0.8,,,,
9/10/21 8:15,0.78,,,,
9/10/21 8:30,0.75,,,,
9/10/21 8:45,0.78,,,,
9/10/21 9:00,0.71,,,,
9/10/21 9:15,0.71,,,,
9/10/21 9:30,0.77,,,,
9/10/21 9:45,0.8,,,,
9/10/21 10:00,0.82,,,,
9/10/21 10:15,0.79,,,,
9/10/21 10:30,0.78,,,,
9/10/21 10:45,0.81,,,,
9/10/21 11:00,0.8,,,,
9/10/21 11:15,0.79,,,,
9/10/21 11:30,0.79,,,,
9/10/21 11:45,0.79,,,,
9/10/21 12:00,0.81,,,,
9/10/21 12:15,0.81,,,,
9/10/21 12:30,0.83,,,,
9/10/21 12:45,0.88,,,,
9/10/21 13:00,0.86,,,,
9/10/21 13:15,0.85,,,,
9/10/21 13:30,0.84,,,,
9/10/21 13:45,0.83,,,,
9/10/21 14:00,0.82,,,,
9/10/21 14:15,0.85,,,,
9/10/21 14:30,0.87,,,,
9/10/21 14:45,0.92,,,,
9/10/21 15:00,0.94,,,,
9/10/21 15:15,0.95,,,,
9/10/21 15:30,0.92,,,,
9/10/21 15:45,0.92,,,,
9/10/21 16:00,0.9,,,,
9/10/21 16:15,0.89,,,,
9/10/21 16:30,0.89,,,,
9/10/21 16:45,0.89,,,,
9/10/21 17:00,0.89,,,,
9/10/21 17:15,0.88,,,,
9/10/21 17:30,0.87,,,,
9/10/21 17:45,0.88,,,,
9/10/21 18:00,0.89,,,,
9/10/21 18:15,0.91,,,,
9/10/21 18:30,0.9,,,,
9/10/21 18:45,0.89,,,,
9/10/21 19:00,0.89,,,,
9/10/21 19:15,0.89,,,,
9/10/21 19:30,0.88,,,,
9/10/21 19:45,0.87,,,,
9/10/21 20:00,0.85,,,,
9/10/21 20:15,0.84,,,,
9/10/21 20:30,0.85,,,,
9/10/21 20:45,0.85,,,,
9/10/21 21:00,0.89,,,,
9/10/21 21:15,0.89,,,,
9/10/21 21:30,0.89,,,,
9/10/21 21:45,0.88,,,,
9/10/21 22:00,0.89,,,,
9/10/21 22:15,0.89,,,,
9/10/21 22:30,0.89,,,,
9/10/21 22:45,0.89,,,,
9/10/21 23:00,0.89,,,,
9/10/21 23:15,0.89,,,,
9/10/21 23:30,0.89,,,,
9/10/21 23:45,0.89,,,,
9/11/21 0:00,0.89,,,,
9/11/21 0:15,0.89,,,,
9/11/21 0:30,0.88,,,,
9/11/21 0:45,0.87,,,,
9/11/21 1:00,0.89,,,,
9/11/21 1:15,0.88,,,,
9/11/21 1:30,0.87,,,,
9/11/21 1:45,0.84,,,,
9/11/21 2:00,0.79,,,,
9/11/21 2:15,0.79,,,,
9/11/21 2:30,0.81,,,,
9/11/21 2:45,0.82,,,,
9/11/21 3:00,0.74,,,,
9/11/21 3:15,0.66,,,,
9/11/21 3:30,0.64,,,,
9/11/21 3:45,0.8,,,,
9/11/21 4:00,0.8,,,,
9/11/21 4:15,0.79,,,,
9/11/21 4:30,0.81,,,,
9/11/21 4:45,0.81,,,,
9/11/21 5:00,0.78,,,,
9/11/21 5:15,0.78,,,,
9/11/21 5:30,0.79,,,,
9/11/21 5:45,0.79,,,,
9/11/21 6:00,0.8,,,,
9/11/21 6:15,0.8,,,,
9/11/21 6:30,0.8,,,,
9/11/21 6:45,0.79,,,,
9/11/21 7:00,0.8,,,,
9/11/21 7:15,0.81,,,,
9/11/21 7:30,0.81,,,,
9/11/21 7:45,0.82,,,,
9/11/21 8:00,0.82,,,,
9/11/21 8:15,0.79,,,,
9/11/21 8:30,0.76,,,,
9/11/21 8:45,0.77,,,,
9/11/21 9:00,0.77,,,,
9/11/21 9:15,0.76,,,,
9/11/21 9:30,0.78,,,,
9/11/21 9:45,0.81,,,,
9/11/21 10:00,0.84,,,,
9/11/21 10:15,0.92,,,,
9/11/21 10:30,1,,,,
9/11/21 10:45,1.07,,,,
9/11/21 11:00,1.15,,,,
9/11/21 11:15,1.23,,,,
9/11/21 11:30,1.3,,,,
9/11/21 11:45,1.32,,,,
9/11/21 12:00,1.4,,,,
9/11/21 12:15,1.47,,,,
9/11/21 12:30,1.51,,,,
9/11/21 12:45,1.53,,,,
9/11/21 13:00,1.55,,,,
9/11/21 13:15,1.6,,,,
9/11/21 13:30,1.62,,,,
9/11/21 13:45,1.72,,,,
9/11/21 14:00,1.85,,,,
9/11/21 14:15,1.81,,,,
9/11/21 14:30,1.87,,,,
9/11/21 14:45,1.93,,,,
9/11/21 15:00,2,,,,
9/11/21 15:15,1.87,,,,
9/11/21 15:30,1.78,,,,
9/11/21 15:45,1.74,,,,
9/11/21 16:00,1.69,,,,
9/11/21 16:15,1.64,,,,
9/11/21 16:30,1.59,,,,
9/11/21 16:45,1.54,,,,
9/11/21 17:00,1.49,,,,
9/11/21 17:15,1.43,,,,
9/11/21 17:30,1.36,,,,
9/11/21 17:45,1.3,,,,
9/11/21 18:00,1.26,,,,
9/11/21 18:15,1.2,,,,
9/11/21 18:30,1.17,,,,
9/11/21 18:45,1.17,,,,
9/11/21 19:00,1.16,,,,
9/11/21 19:15,1.15,,,,
9/11/21 19:30,1.12,,,,
9/11/21 19:45,1.09,,,,
9/11/21 20:00,1.07,,,,
9/11/21 20:15,1.04,,,,
9/11/21 20:30,1.01,,,,
9/11/21 20:45,0.99,,,,
9/11/21 21:00,0.98,,,,
9/11/21 21:15,0.99,,,,
9/11/21 21:30,1,,,,
9/11/21 21:45,1,,,,
9/11/21 22:00,0.99,,,,
9/11/21 22:15,0.97,,,,
9/11/21 22:30,0.96,,,,
9/11/21 22:45,0.96,,,,
9/11/21 23:00,0.97,,,,
9/11/21 23:15,0.98,,,,
9/11/21 23:30,0.99,,,,
9/11/21 23:45,0.97,,,,
9/12/21 0:00,0.99,,,,
9/12/21 0:15,0.99,,,,
9/12/21 0:30,0.95,,,,
9/12/21 0:45,0.87,,,,
9/12/21 1:00,0.81,,,,
9/12/21 1:15,0.79,,,,
9/12/21 1:30,0.78,,,,
9/12/21 1:45,0.78,,,,
9/12/21 2:00,0.76,,,,
9/12/21 2:15,0.73,,,,
9/12/21 2:30,0.73,,,,
9/12/21 2:45,0.7,,,,
9/12/21 3:00,0.65,,,,
9/12/21 3:15,0.65,,,,
9/12/21 3:30,0.69,,,,
9/12/21 3:45,0.76,,,,
9/12/21 4:00,0.7,,,,
9/12/21 4:15,0.72,,,,
9/12/21 4:30,0.7,,,,
9/12/21 4:45,0.66,,,,
9/12/21 5:00,0.63,,,,
9/12/21 5:15,0.59,,,,
9/12/21 5:30,0.52,,,,
9/12/21 5:45,0.52,,,,
9/12/21 6:00,0.52,,,,
9/12/21 6:15,0.53,,,,
9/12/21 6:30,0.5,,,,
9/12/21 6:45,0.45,,,,
9/12/21 7:00,0.52,,,,
9/12/21 7:15,0.5,,,,
9/12/21 7:30,0.47,,,,
9/12/21 7:45,0.44,,,,
9/12/21 8:00,0.5,,,,
9/12/21 8:15,0.5,,,,
9/12/21 8:30,0.54,,,,
9/12/21 8:45,0.59,,,,
9/12/21 9:00,0.64,,,,
9/12/21 9:15,0.65,,,,
9/12/21 9:30,0.67,,,,
9/12/21 9:45,0.71,,,,
9/12/21 10:00,0.74,,,,
9/12/21 10:15,0.74,,,,
9/12/21 10:30,0.77,,,,
9/12/21 10:45,0.77,,,,
9/12/21 11:00,0.79,,,,
9/12/21 11:15,0.75,,,,
9/12/21 11:30,0.75,,,,
9/12/21 11:45,0.74,,,,
9/12/21 12:00,0.81,,,,
9/12/21 12:15,0.85,,,,
9/12/21 12:30,0.9,,,,
9/12/21 12:45,0.98,,,,
9/12/21 13:00,1.01,,,,
9/12/21 13:15,1.01,,,,
9/12/21 13:30,1.07,,,,
9/12/21 13:45,1.11,,,,
9/12/21 14:00,1.11,,,,
9/12/21 14:15,1.13,,,,
9/12/21 14:30,1.17,,,,
9/12/21 14:45,1.2,,,,
9/12/21 15:00,1.22,,,,
9/12/21 15:15,1.24,,,,
9/12/21 15:30,1.26,,,,
9/12/21 15:45,1.24,,,,
9/12/21 16:00,1.24,,,,
9/12/21 16:15,1.22,,,,
9/12/21 16:30,1.17,,,,
9/12/21 16:45,1.15,,,,
9/12/21 17:00,1.14,,,,
9/12/21 17:15,1.12,,,,
9/12/21 17:30,1.08,,,,
9/12/21 17:45,1.07,,,,
9/12/21 18:00,0.95,,,,
9/12/21 18:15,0.94,,,,
9/12/21 18:30,0.89,,,,
9/12/21 18:45,0.84,,,,
9/12/21 19:00,0.81,,,,
9/12/21 19:15,0.79,,,,
9/12/21 19:30,0.79,,,,
9/12/21 19:45,0.79,,,,
9/12/21 20:00,0.78,,,,
9/12/21 20:15,0.88,,,,
9/12/21 20:30,1,,,,
9/12/21 20:45,1.18,,,,
9/12/21 21:00,1.42,,,,
9/12/21 21:15,1.03,,,,
9/12/21 21:30,1.15,,,,
9/12/21 21:45,0.95,,,,
9/12/21 22:00,1.1,,,,
9/12/21 22:15,1,,,,
9/12/21 22:30,0.93,,,,
9/12/21 22:45,0.89,,,,
9/12/21 23:00,0.66,,,,
9/12/21 23:15,0.56,,,,
9/12/21 23:30,0.82,,,,
9/12/21 23:45,0.8,,,,
9/13/21 0:00,0.85,,,,
9/13/21 0:15,0.55,,,,
9/13/21 0:30,0.51,,,,
